Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student
0,0,0,1,0,0,0,12,9,9,18,22,27,41,0,19,140.0,143.0,3,6,6,6,13.33333333,0,2,6,6,6,14.66666667,0,13.9,-0.3,0.79,1.0,1.0,-1.3333333399999994,0,12,14.0,0.0,0,0,12,0,0
1,0,0,1,1,0,0,0,0,0,0,23,24,39,0,19,137.0,130.4,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,11,0,17,23,29,43,0,18,134.0,120.3,0,8,8,7,12.08285714,0,0,8,8,7,12.08285714,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,12.08285714,0.0,0,0,16,0,0
0,1,0,1,1,0,0,0,11,0,18,7,27,43,0,18,143.0,129.5,0,8,8,7,13.79857143,0,0,8,8,7,13.79857143,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,13.79857143,0.0,0,0,16,0,0
1,0,0,1,0,0,0,11,6,0,17,23,25,41,0,39,140.0,146.5,0,5,10,3,17.33333333,0,0,5,11,1,17.0,0,13.9,-0.3,0.79,0.6,0.2,0.33333332999999854,6,4,17.166666665,-0.39999999999999997,0,0,21,0,1
0,0,0,1,1,0,0,0,15,0,3,3,29,38,0,18,142.0,132.6,0,6,8,5,15.4,0,0,6,7,5,12.2,0,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,3.200000000000001,2,10,13.8,0.0,0,0,15,0,0
1,0,0,1,1,0,0,11,14,0,0,0,24,39,0,23,121.0,121.0,0,6,15,1,13.0,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,0.16666666666666666,0.6666666666666666,1.75,7,5,12.125,0.5,0,0,23,0,0
0,1,0,1,0,0,0,0,16,0,17,22,29,41,0,38,140.0,139.0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,1.0,1.0,-0.40000000000000036,0,10,11.2,0.0,0,0,15,0,1
0,0,0,1,1,0,0,12,5,9,20,23,24,39,0,21,140.0,140.0,0,6,11,4,12.75,0,0,6,19,1,11.0,0,12.4,0.5,1.79,0.6666666666666666,0.16666666666666666,1.75,7,5,11.875,-0.5,0,0,30,0,0
0,0,1,1,0,0,0,14,9,0,6,15,25,36,0,20,122.0,112.6,5,11,18,8,12.625,0,4,10,10,3,11.0,0,11.1,0.6,2.02,0.7272727272727273,0.3,1.625,10,11,11.8125,-0.4272727272727273,1,0,28,1,0
0,0,0,1,0,0,0,9,2,0,17,22,29,42,0,44,146.0,120.5,0,6,6,6,14.83333333,0,0,6,6,6,14.16666667,0,10.8,1.4,1.74,1.0,1.0,0.6666666600000006,0,12,14.5,0.0,0,0,12,0,1
0,0,0,1,1,0,0,11,7,0,12,15,23,38,0,21,150.0,150.0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,1.0,0.8333333333333334,-0.8000000000000007,1,11,12.4,-0.16666666666666663,0,0,22,0,0
0,0,0,1,1,0,0,9,4,0,0,7,24,38,0,24,130.0,110.0,0,6,6,6,15.16666667,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,1.0,0.3333333333333333,-0.3333333300000003,4,8,15.333333334999999,-0.6666666666666667,0,0,12,0,0
1,0,1,1,0,0,0,9,11,0,0,8,11,10,0,30,120.0,125.3,0,7,12,4,14.4,0,0,7,9,6,13.5,0,12.4,0.5,1.79,0.5714285714285714,0.8571428571428571,0.9000000000000004,4,10,13.95,0.2857142857142857,1,0,21,0,1
0,0,0,1,1,1,0,0,11,0,0,15,22,36,0,22,103.0,100.6,0,7,9,5,13.928,0,0,8,9,7,14.34285714,0,11.1,0.6,2.02,0.7142857142857143,0.875,-0.41485713999999874,3,12,14.13542857,0.1607142857142857,0,0,18,-1,0
1,0,0,1,0,0,0,12,6,9,12,7,23,38,0,20,130.0,130.0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,0.2,0.6,0.40000000000000036,6,4,12.8,0.39999999999999997,0,0,20,0,0
1,0,1,0,0,0,0,9,10,5,18,22,24,39,0,24,133.1,102.5,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,12,0,0.0,0.0,2,0,14,0,0
0,1,0,1,0,0,0,0,14,0,6,22,29,43,0,19,127.0,116.5,0,6,7,6,14.28571429,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,1.0,1.0,1.11904762,0,12,13.72619048,0.0,0,0,13,0,0
1,0,0,1,0,0,0,0,9,0,6,23,29,43,0,19,140.0,132.0,0,6,10,5,11.57142857,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,0.8333333333333334,0.5,-1.4285714299999999,4,8,12.285714285000001,-0.33333333333333337,0,0,20,0,0
0,0,0,1,1,0,0,11,9,0,4,5,30,44,0,20,110.0,112.5,8,10,14,9,12.33333333,0,3,7,10,7,11.77777778,0,7.6,2.6,0.32,0.9,1.0,0.5555555500000011,1,16,12.055555555,0.09999999999999998,0,0,24,3,0
1,1,0,1,1,0,0,0,0,0,17,7,27,41,0,18,147.0,134.4,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,1,1,0,0,0,10,0,6,7,29,43,0,22,121.0,125.9,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,0.6666666666666666,0.3333333333333333,-3.5,6,6,11.75,-0.3333333333333333,0,0,22,0,0
0,0,0,1,0,0,0,17,16,11,17,22,29,41,0,32,120.0,120.0,0,5,7,5,11.6,0,0,5,8,5,12.33333333,0,12.4,0.5,1.79,1.0,1.0,-0.7333333300000007,0,10,11.966666665,0.0,0,0,15,0,1
1,0,0,1,1,0,0,14,12,0,0,22,13,33,0,23,131.0,126.6,0,7,11,5,12.41428571,0,0,7,13,2,13.5,0,8.9,1.4,3.51,0.7142857142857143,0.2857142857142857,-1.0857142900000003,7,7,12.957142855,-0.4285714285714286,0,0,24,0,0
0,0,0,1,1,0,0,11,4,0,17,22,29,43,0,25,130.0,129.0,0,6,6,6,13.5,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,1.0,1.0,1.0,0,12,13.0,0.0,0,0,12,0,1
0,0,0,1,0,0,0,9,8,0,17,22,29,43,0,35,130.0,117.9,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,6,0,0.0,0.0,0,0,1,-4,1
1,0,0,1,0,0,0,9,16,0,17,22,29,43,0,40,110.0,139.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,1
1,1,0,1,1,0,0,0,11,0,18,7,27,43,0,20,133.1,115.5,0,8,8,7,13.02428571,0,0,8,8,7,13.02428571,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,13.02428571,0.0,0,0,16,0,0
1,0,0,1,0,0,0,0,10,0,12,0,22,1,0,20,154.0,137.2,0,6,12,3,10.0,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,0.5,0.8333333333333334,-0.8000000000000007,4,8,10.4,0.33333333333333337,0,0,21,0,0
1,0,0,1,1,0,0,4,4,0,6,23,24,0,0,20,124.0,117.6,0,6,9,6,10.66666667,1,0,6,6,5,11.2,0,7.6,2.6,0.32,1.0,0.8333333333333334,-0.5333333299999996,1,11,10.933333335,-0.16666666666666663,0,0,15,0,0
1,0,0,1,1,0,0,0,0,0,18,23,24,43,0,19,117.0,120.2,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,4,0,0,12,0,22,40,0,18,142.0,139.4,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,9,5,0,14,19,0,0,0,25,133.1,128.2,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,1
0,0,0,1,0,0,0,9,11,0,0,15,17,8,0,35,120.0,105.9,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,11.1,0.6,2.02,1.0,1.0,0.4833333399999997,0,6,11.575,0.0,0,0,7,0,1
0,0,0,1,1,0,0,9,7,11,12,15,22,36,0,27,129.0,155.3,0,6,9,5,13.0,0,5,11,13,10,12.9,0,12.4,0.5,1.79,0.8333333333333334,0.9090909090909091,0.09999999999999964,2,15,12.95,0.07575757575757569,0,0,22,-5,1
1,0,1,1,0,0,0,9,3,5,6,22,1,1,0,24,133.1,140.0,0,6,10,6,14.88888889,0,0,6,11,6,13.72727273,0,16.2,0.3,-0.92,1.0,1.0,1.1616161600000012,0,12,14.30808081,0.0,1,0,21,0,0
1,1,0,1,1,0,0,0,4,0,17,22,29,43,0,21,128.0,123.5,0,6,6,6,13.16666667,0,0,6,8,6,13.28571429,0,8.9,1.4,3.51,1.0,1.0,-0.11904761999999991,0,12,13.22619048,0.0,0,0,14,0,0
0,1,0,1,0,0,0,0,15,0,6,23,29,43,0,19,115.0,108.0,0,7,10,6,13.0,0,0,7,7,7,13.28571429,0,12.4,0.5,1.79,0.8571428571428571,1.0,-0.2857142899999996,1,13,13.142857145,0.1428571428571429,0,0,17,0,0
0,1,0,1,1,0,0,11,5,9,18,22,26,40,0,21,150.0,150.0,2,7,15,3,13.0,2,1,5,12,5,13.28571429,1,10.8,1.4,1.74,0.42857142857142855,1.0,-0.2857142899999996,4,8,13.142857145,0.5714285714285714,0,0,27,2,0
0,1,0,1,0,0,0,4,8,0,6,7,24,42,0,18,142.0,127.3,0,5,5,5,11.2,0,0,5,5,5,11.8,0,11.1,0.6,2.02,1.0,1.0,-0.6000000000000014,0,10,11.5,0.0,0,0,10,0,0
0,0,0,1,0,0,0,0,11,0,0,0,29,2,0,18,156.0,135.5,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,13.9,0.0,0,0,16,0,0
0,0,0,1,0,0,0,0,11,0,12,25,23,37,0,18,162.0,154.1,0,7,7,7,14.45,0,0,8,9,8,14.14444444,0,11.1,0.6,2.02,1.0,1.0,0.30555556000000017,0,15,14.297222219999998,0.0,0,0,16,-1,0
1,0,0,1,1,0,0,14,6,0,0,7,23,39,0,20,136.0,133.6,4,9,12,9,13.45454545,0,2,7,9,6,13.875,0,11.1,0.6,2.02,1.0,0.8571428571428571,-0.42045455000000054,1,15,13.664772724999999,-0.1428571428571429,0,0,21,2,0
1,0,0,0,0,0,0,9,16,0,17,22,29,43,0,36,110.0,121.8,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,10,0,0.0,0.0,1,0,10,0,1
0,0,0,1,1,0,0,4,11,0,6,22,29,43,0,19,131.0,123.8,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,0
1,0,1,1,1,0,0,11,16,0,17,22,29,43,0,34,120.0,120.0,6,10,10,7,11.71428571,0,4,10,10,6,11.5,0,10.8,1.4,1.74,0.7,0.6,0.2142857100000004,7,13,11.607142855,-0.09999999999999998,1,0,20,0,1
0,0,1,1,0,0,0,14,4,0,12,0,22,42,0,20,130.0,122.2,4,10,12,10,13.0,0,5,11,11,11,12.27272727,0,11.1,0.6,2.02,1.0,1.0,0.7272727299999993,0,21,12.636363635,0.0,1,0,23,-1,0
0,0,0,1,1,0,0,15,5,12,12,0,22,42,0,21,150.0,153.8,7,11,15,10,14.5,0,4,9,15,8,14.0,0,8.9,1.4,3.51,0.9090909090909091,0.8888888888888888,0.5,2,18,14.25,-0.02020202020202022,0,0,30,2,0
0,0,1,1,0,0,0,14,2,5,17,22,29,43,0,42,133.1,104.0,5,11,14,10,11.9,0,5,11,14,10,12.8,0,11.1,0.6,2.02,0.9090909090909091,0.9090909090909091,-0.9000000000000004,2,20,12.350000000000001,0.0,1,0,28,0,1
0,0,0,1,1,1,0,0,9,0,6,0,24,39,0,18,125.0,122.6,0,6,9,5,11.83333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,0.8333333333333334,0.3333333333333333,0.3333333300000003,5,7,11.666666665000001,-0.5,0,0,17,0,0
0,1,0,1,1,0,0,10,11,0,17,22,27,43,0,19,100.0,100.0,0,8,8,7,13.05857143,0,0,8,8,7,13.05857143,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,13.05857143,0.0,0,0,16,0,0
0,0,0,1,0,0,0,9,16,0,0,22,9,32,0,35,140.0,129.7,0,5,8,5,12.0,0,0,5,9,5,12.85714286,0,13.9,-0.3,0.79,1.0,1.0,-0.8571428599999997,0,10,12.42857143,0.0,0,0,17,0,1
1,0,0,1,1,0,0,0,13,0,12,7,22,42,0,19,121.0,122.4,0,5,7,3,11.66666667,0,0,5,5,4,12.0,0,9.4,-0.8,-3.12,0.6,0.8,-0.3333333300000003,3,7,11.833333334999999,0.20000000000000007,0,0,12,0,0
1,0,0,1,0,0,0,17,3,7,0,7,25,43,0,27,130.0,130.0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,12,0,0.0,0.0,0,0,18,0,1
1,1,0,0,0,0,0,9,7,1,3,21,30,44,0,30,133.1,128.2,0,5,13,0,0.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0.0,0.0,0.0,10,0,0.0,0.0,1,0,18,0,1
0,1,0,1,1,0,0,0,9,0,18,23,24,41,0,18,135.0,121.7,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,0.0,0.6666666666666666,-11.0,8,4,5.5,0.6666666666666666,0,0,23,0,0
1,1,0,1,1,0,0,4,10,0,6,0,24,38,0,18,118.0,115.9,0,6,7,6,12.14285714,0,0,6,8,6,11.33333333,0,8.9,1.4,3.51,1.0,1.0,0.80952381,0,12,11.738095235,0.0,0,0,15,0,0
0,1,0,1,1,0,0,0,10,0,6,0,27,2,0,18,128.0,116.5,0,6,7,6,13.42857143,0,0,6,6,6,12.66666667,0,8.9,1.4,3.51,1.0,1.0,0.7619047600000002,0,12,13.04761905,0.0,0,0,13,0,0
1,0,0,1,0,0,0,9,16,0,12,23,22,41,0,31,133.1,121.7,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,10,0,0.0,0.0,0,0,12,0,1
0,0,0,1,1,0,1,4,5,0,17,22,29,43,9,19,163.0,150.8,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,1.0,1.0,1.5,0,12,15.25,0.0,0,0,21,0,0
1,0,0,1,1,0,0,0,9,0,7,8,23,38,0,19,127.0,115.8,0,6,11,3,12.0,0,0,6,12,2,10.0,0,11.1,0.6,2.02,0.5,0.3333333333333333,2.0,7,5,11.0,-0.16666666666666669,0,0,23,0,0
0,1,0,1,1,0,0,0,4,0,17,22,29,43,0,19,137.0,126.2,0,6,6,6,13.0,0,0,6,8,6,12.5,0,10.8,1.4,1.74,1.0,1.0,0.5,0,12,12.75,0.0,0,0,14,0,0
0,0,0,1,1,0,0,4,14,0,12,0,22,37,0,19,136.0,132.5,0,6,7,6,12.5,0,0,6,7,6,12.5,0,10.8,1.4,1.74,1.0,1.0,0.0,0,12,12.5,0.0,0,0,14,0,0
0,0,0,1,1,0,0,5,15,0,18,23,18,25,0,19,111.0,105.8,0,7,7,7,13.14285714,0,0,7,8,7,12.85714286,0,8.9,1.4,3.51,1.0,1.0,0.28571428000000054,0,14,13.0,0.0,0,0,15,0,0
0,0,1,1,0,0,0,0,14,0,18,7,7,5,0,20,133.1,146.0,0,6,6,5,11.0,0,0,6,6,6,13.16666667,0,16.2,0.3,-0.92,0.8333333333333334,1.0,-2.1666666699999997,1,11,12.083333334999999,0.16666666666666663,1,0,12,0,0
0,0,0,1,0,0,0,17,2,11,17,7,29,37,0,36,120.0,120.0,6,10,15,4,13.0,0,5,9,10,4,13.75,0,8.9,1.4,3.51,0.4,0.4444444444444444,-0.75,11,8,13.375,0.0444444444444444,0,0,25,1,1
0,0,0,1,1,0,0,17,4,11,0,7,23,43,0,21,120.0,120.0,9,13,14,13,13.61538462,1,6,12,12,12,14.25,0,13.9,-0.3,0.79,1.0,1.0,-0.6346153799999996,0,25,13.93269231,0.0,0,0,26,1,0
1,0,0,1,1,0,0,9,16,2,17,22,29,43,0,52,133.1,133.8,0,5,5,5,13.6,0,0,5,5,5,14.2,0,7.6,2.6,0.32,1.0,1.0,-0.5999999999999996,0,10,13.899999999999999,0.0,0,0,10,0,1
0,0,0,1,1,0,0,0,0,0,6,23,24,39,0,18,131.0,132.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,1,1,0,0,0,7,0,12,7,24,42,0,19,130.0,133.0,0,6,6,6,14.66666667,0,0,6,8,6,13.66666667,0,12.4,0.5,1.79,1.0,1.0,1.0,0,12,14.16666667,0.0,0,0,14,0,0
1,0,0,0,0,0,0,17,6,7,6,7,1,1,0,40,120.0,120.0,1,5,7,1,13.0,0,2,5,5,2,14.0,0,12.7,3.7,-1.7,0.2,0.4,-1.0,7,3,13.5,0.2,1,0,12,0,1
1,0,0,1,0,0,0,0,8,0,18,7,29,39,0,18,135.0,126.3,0,5,11,2,13.5,0,0,5,11,3,12.33333333,0,8.9,1.4,3.51,0.4,0.6,1.1666666699999997,5,5,12.916666665000001,0.19999999999999996,0,0,22,0,0
0,0,0,1,1,0,0,4,11,0,6,7,29,2,0,19,135.0,133.4,0,7,7,7,14.12571429,0,0,8,8,8,14.36875,0,11.1,0.6,2.02,1.0,1.0,-0.2430357100000009,0,15,14.247232145,0.0,0,0,15,-1,0
0,1,0,1,1,0,0,15,10,12,0,0,24,41,0,21,110.0,111.8,0,6,7,6,10.57142857,0,0,6,8,5,11.0,0,8.9,1.4,3.51,1.0,0.8333333333333334,-0.42857142999999986,1,11,10.785714285000001,-0.16666666666666663,0,0,15,0,0
1,0,1,0,0,0,0,9,14,5,6,7,29,38,0,42,133.1,131.0,0,4,5,0,0.0,0,0,4,4,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,8,0,0.0,0.0,2,0,9,0,1
0,0,0,1,1,0,0,4,0,0,12,15,23,37,0,18,146.0,155.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,0,1,0,0,11,5,0,6,23,24,43,0,19,130.0,130.0,0,6,12,5,13.0,0,0,6,12,3,11.66666667,0,13.9,-0.3,0.79,0.8333333333333334,0.5,1.3333333300000003,4,8,12.333333334999999,-0.33333333333333337,1,0,24,0,0
0,0,0,1,1,0,0,4,11,0,7,23,23,42,0,18,145.0,136.3,0,8,12,7,12.28571429,0,0,8,12,7,12.28571429,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,12.28571429,0.0,0,0,24,0,0
0,0,0,1,0,0,0,0,5,0,28,7,30,40,0,19,122.0,103.4,0,5,6,5,14.4,0,0,5,6,5,13.0,0,7.6,2.6,0.32,1.0,1.0,1.4000000000000004,0,10,13.7,0.0,0,0,12,0,0
0,0,0,1,1,0,0,4,8,0,0,7,23,39,0,19,112.0,107.8,0,5,7,3,10.33333333,0,0,5,11,3,14.42857143,0,10.8,1.4,1.74,0.6,0.6,-4.0952380999999995,4,6,12.38095238,0.0,0,0,18,0,0
1,0,0,1,1,0,0,14,14,0,0,7,28,42,0,20,158.0,117.1,1,7,7,6,13.83333333,0,1,6,7,5,13.0,0,8.9,1.4,3.51,0.8571428571428571,0.8333333333333334,0.8333333300000003,2,11,13.416666665000001,-0.023809523809523725,0,0,14,1,0
1,0,0,1,1,0,0,4,10,0,0,0,24,38,0,21,121.0,123.1,0,6,11,6,11.16666667,0,0,6,14,3,14.66666667,0,7.6,2.6,0.32,1.0,0.5,-3.5,3,9,12.91666667,-0.5,0,0,25,0,0
1,0,0,1,0,0,0,9,16,0,17,22,29,41,0,47,150.0,122.5,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,0.8,1.0,-0.09999999999999964,1,9,11.55,0.19999999999999996,0,0,15,0,1
0,0,0,1,0,0,0,10,11,15,17,0,29,38,0,21,141.0,145.0,12,21,33,18,14.93333333,12,12,21,33,18,14.93333333,12,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,6,36,14.93333333,0.0,0,0,66,0,0
1,0,0,1,1,0,0,0,7,0,6,23,29,43,0,18,132.0,130.4,0,6,6,6,13.5,0,0,6,9,5,13.2,0,8.9,1.4,3.51,1.0,0.8333333333333334,0.3000000000000007,1,11,13.35,-0.16666666666666663,0,0,15,0,0
0,0,0,1,0,0,0,0,5,0,2,2,30,44,0,19,142.0,155.3,0,5,5,5,15.2,0,0,5,6,5,13.2,0,7.6,2.6,0.32,1.0,1.0,2.0,0,10,14.2,0.0,0,0,11,0,0
0,0,0,1,1,1,0,0,0,0,6,7,24,38,0,22,131.0,119.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,1,0,1,1,0,0,0,11,0,0,7,29,41,0,19,135.0,123.5,0,7,8,7,12.28571429,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,1.0,1.0,0.5482142899999989,0,15,12.011607145,0.0,0,0,18,-1,0
1,0,0,1,0,0,0,9,16,0,0,7,24,42,0,27,150.0,123.0,0,5,8,4,11.5,0,0,5,9,3,10.33333333,0,12.7,3.7,-1.7,0.8,0.6,1.1666666699999997,3,7,10.916666665000001,-0.20000000000000007,0,0,17,0,1
1,1,0,1,0,0,1,9,0,5,0,7,22,41,2,25,133.1,110.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1
0,0,0,0,0,0,0,9,5,0,17,22,30,44,0,35,110.0,110.0,0,5,14,1,12.0,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,0.2,0.4,1.5,7,3,11.25,0.2,1,0,25,0,1
1,0,0,1,1,0,0,4,8,0,17,22,29,43,0,25,130.0,110.4,13,15,15,13,10.76923077,0,11,14,15,12,11.83333333,0,7.6,2.6,0.32,0.8666666666666667,0.8571428571428571,-1.0641025600000003,4,25,11.301282050000001,-0.009523809523809601,0,0,30,1,1
0,0,0,1,1,0,0,0,12,0,18,22,27,41,0,19,132.0,119.0,0,7,9,7,11.67777778,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,1.0,1.0,-2.122222220000001,0,15,12.73888889,0.0,0,0,17,-1,0
1,0,0,1,0,0,0,9,14,0,0,7,1,37,0,36,130.0,161.5,0,6,7,6,15.28571429,0,0,6,6,6,16.5,0,10.8,1.4,1.74,1.0,1.0,-1.2142857100000004,0,12,15.892857145,0.0,0,0,13,0,1
1,1,0,1,1,0,0,0,0,0,6,7,24,42,0,21,136.0,150.4,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
1,0,0,1,1,0,0,12,3,9,18,22,29,43,0,20,150.0,150.0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,1.0,1.0,-0.07499999999999929,0,12,13.1625,0.0,0,0,18,0,0
1,0,0,1,0,0,0,9,3,0,0,23,25,40,0,26,160.0,168.6,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,12,0,0.0,0.0,0,0,15,0,1
0,1,0,1,0,0,0,0,15,0,6,7,24,39,0,19,148.0,143.5,0,7,8,6,12.83333333,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.8571428571428571,0.0,12.83333333,7,6,6.416666665,-0.8571428571428571,0,0,14,1,0
1,1,0,1,0,0,0,0,4,0,17,7,29,38,0,20,124.0,121.2,1,6,7,6,13.5,0,1,6,9,5,12.5,0,10.8,1.4,1.74,1.0,0.8333333333333334,1.0,1,11,13.0,-0.16666666666666663,0,0,16,0,0
0,0,0,1,1,0,0,4,10,0,6,0,29,38,0,19,134.0,124.9,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,0.5,0.6666666666666666,0.75,5,7,11.625,0.16666666666666663,0,0,22,0,0
0,1,0,1,0,0,0,12,13,9,17,0,29,38,0,20,110.0,110.0,2,6,9,6,12.125,0,2,6,7,6,13.57142857,0,11.1,0.6,2.02,1.0,1.0,-1.4464285700000001,0,12,12.848214285000001,0.0,0,0,16,0,0
0,0,0,1,0,0,0,4,8,0,6,7,29,43,0,19,118.0,122.2,0,5,11,3,10.66666667,0,0,5,9,4,10.25,0,11.1,0.6,2.02,0.6,0.8,0.4166666699999997,3,7,10.458333334999999,0.20000000000000007,0,0,20,0,0
1,0,0,1,1,0,0,0,0,0,12,15,22,36,0,18,159.0,165.7,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,17,5,7,12,15,1,1,0,28,130.0,130.0,0,5,9,1,12.0,1,0,4,10,0,0.0,4,10.8,1.4,1.74,0.2,0.0,12.0,8,1,6.0,-0.2,1,0,19,1,1
0,0,0,1,0,0,0,9,8,0,17,22,29,42,0,50,140.0,108.0,0,5,12,3,13.33333333,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,0.6,1.0,1.133333330000001,2,8,12.766666664999999,0.4,0,0,20,0,1
1,1,0,1,1,0,0,0,4,0,0,7,23,37,0,21,133.1,112.0,0,6,6,6,13.5,0,0,6,6,6,11.16666667,0,11.1,0.6,2.02,1.0,1.0,2.3333333300000003,0,12,12.333333334999999,0.0,0,0,12,0,0
1,0,1,0,0,0,0,9,6,5,0,0,24,37,0,31,133.1,134.4,0,5,9,2,13.33333333,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,0.4,0.4,-2.6666666699999997,6,4,14.666666665000001,0.0,2,0,18,0,1
0,0,0,1,0,0,0,0,8,0,18,22,29,39,0,18,160.0,159.3,0,5,5,5,14.4,0,0,5,5,5,15.4,0,7.6,2.6,0.32,1.0,1.0,-1.0,0,10,14.9,0.0,0,0,10,0,0
0,1,0,1,1,0,0,0,8,0,6,7,29,43,0,18,142.0,127.0,0,5,10,5,12.0,0,0,5,8,4,11.6,0,13.9,-0.3,0.79,1.0,0.8,0.40000000000000036,1,9,11.8,-0.19999999999999996,0,0,18,0,0
