Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student,Dropout_Binary,Target
0,0,1,0,1,0,0,0,11,0,12,15,22,36,0,19,115.0,111.5,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0.5714285714285714,0.0,11.96,10,4,5.98,-0.5714285714285714,2,0,17,0,0,1,Dropout
0,0,0,1,0,0,0,15,5,12,18,23,29,43,0,21,130.0,128.8,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,0.8,0.5555555555555556,-0.5250000000000004,6,13,13.1375,-0.24444444444444446,0,0,26,1,0,1,Dropout
0,0,0,1,1,0,0,0,0,0,0,0,29,2,0,20,133.1,110.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,Graduate
0,0,0,1,1,0,0,9,2,0,17,22,26,39,0,36,130.0,113.5,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,1,1,Dropout
0,0,0,1,0,0,0,9,3,2,17,22,29,40,0,43,133.1,160.0,13,18,19,18,14.63157895,0,10,13,14,13,14.23076923,1,15.5,2.8,-4.06,1.0,1.0,0.4008097199999998,0,31,14.431174089999999,0.0,0,0,33,5,1,0,Graduate
0,0,0,1,1,0,0,5,15,0,6,7,29,41,0,19,123.0,117.4,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,0,1,1,0,0,0,14,4,0,12,0,22,42,0,20,130.0,122.2,4,10,12,10,13.0,0,5,11,11,11,12.27272727,0,11.1,0.6,2.02,1.0,1.0,0.7272727299999993,0,21,12.636363635,0.0,1,0,23,-1,0,0,Graduate
0,0,0,1,1,0,0,0,9,0,17,23,24,41,0,19,122.0,118.2,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,0,0,1,1,0,0,0,5,0,0,0,24,38,0,20,113.0,106.7,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,0.6666666666666666,0.6666666666666666,0.9499999999999993,4,8,13.725,0.0,0,0,32,0,0,1,Dropout
0,0,0,1,1,0,0,0,11,0,12,25,24,37,0,20,111.0,108.2,2,7,9,6,13.26666667,0,0,7,10,5,12.3,0,12.4,0.5,1.79,0.8571428571428571,0.7142857142857143,0.9666666699999986,3,11,12.783333335,-0.1428571428571428,0,0,19,0,0,1,Dropout
0,0,0,1,1,0,0,4,15,0,6,0,29,37,0,20,133.1,107.0,0,7,12,6,11.66666667,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,0.8571428571428571,0.42857142857142855,-1.3333333300000003,5,9,12.333333334999999,-0.42857142857142855,0,0,22,0,0,0,Enrolled
0,0,0,1,1,0,0,0,9,0,17,22,26,41,0,18,142.0,136.1,0,6,8,6,13.85714286,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,1.0,1.0,-1.1428571400000003,0,12,14.42857143,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,4,8,0,0,23,24,41,0,18,123.0,115.3,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,0.6,0.6,2.0,4,6,12.0,0.0,0,0,20,0,0,0,Enrolled
0,0,0,1,1,0,0,0,5,0,6,7,29,43,0,19,131.0,139.8,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,1.0,1.0,0.5999999999999996,0,10,13.100000000000001,0.0,0,0,11,0,0,0,Graduate
0,0,0,1,1,0,0,0,14,0,0,23,24,41,0,18,158.0,157.0,0,6,6,6,12.66666667,0,0,6,7,6,12.57142857,0,10.8,1.4,1.74,1.0,1.0,0.09523809999999955,0,12,12.61904762,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,1,0,0,4,11,0,17,22,29,43,0,18,122.0,131.0,0,7,7,6,12.51666667,1,0,7,7,6,12.51666667,1,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,12.51666667,0.0,0,0,14,0,0,1,Dropout
0,0,0,1,0,0,0,11,11,0,18,23,29,39,0,20,130.0,100.0,0,7,11,6,11.61666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,0.8571428571428571,1.0,-1.3833333299999993,1,13,12.308333335,0.1428571428571429,0,0,18,0,0,0,Enrolled
0,1,0,1,1,0,0,4,9,0,6,22,29,41,0,20,154.0,140.4,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,0.3333333333333333,0.6666666666666666,-0.75,6,6,10.375,0.3333333333333333,0,0,25,0,0,0,Enrolled
0,0,0,1,0,0,0,4,8,0,6,7,23,37,0,20,120.0,113.4,0,5,11,3,10.33333333,0,0,5,10,3,10.66666667,0,12.4,0.5,1.79,0.6,0.6,-0.33333333999999937,4,6,10.5,0.0,0,0,21,0,0,0,Enrolled
0,0,0,1,0,0,0,0,5,0,17,23,29,41,0,18,140.0,137.0,0,5,12,5,13.14285714,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,1.0,1.0,1.74285714,0,10,12.271428570000001,0.0,0,0,18,0,0,0,Graduate
0,0,0,1,0,0,0,0,8,0,7,7,24,39,0,18,127.0,121.8,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,1.0,1.0,-1.4000000000000004,0,10,13.3,0.0,0,0,10,0,0,0,Graduate
0,0,0,1,1,0,0,4,10,0,0,0,24,39,0,21,133.1,131.0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,0.5,0.3333333333333333,0.0,7,5,11.0,-0.16666666666666669,0,0,24,0,0,1,Dropout
0,0,0,1,1,0,0,0,8,0,6,7,29,41,0,19,120.0,118.6,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,1.0,0.8,-0.4499999999999993,1,9,11.025,-0.19999999999999996,0,0,17,0,0,0,Graduate
0,0,0,1,0,0,0,0,0,0,12,7,22,43,0,19,137.0,122.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,1,0,1,0,0,0,0,13,0,18,23,29,43,0,19,131.0,127.9,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,1.0,1.0,-1.3999999999999986,0,10,13.5,0.0,0,0,10,0,0,0,Graduate
0,0,0,1,1,0,0,0,5,0,6,23,24,41,0,19,130.0,121.3,0,6,15,6,14.16666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,1.0,1.0,1.9666666700000004,0,12,13.183333335,0.0,0,0,28,0,0,0,Graduate
0,0,0,1,1,0,0,4,12,0,0,0,24,39,0,19,122.0,117.1,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,0.7142857142857143,0.0,12.1,9,5,6.05,-0.7142857142857143,0,0,12,0,0,1,Dropout
0,0,0,1,1,0,0,12,5,9,17,22,29,43,0,20,160.0,160.0,1,6,7,6,14.16666667,0,1,6,17,5,13.77777778,0,12.4,0.5,1.79,1.0,0.8333333333333334,0.3888888900000005,1,11,13.972222225,-0.16666666666666663,0,0,24,0,0,0,Graduate
0,1,0,1,1,0,0,0,15,0,6,23,29,37,0,18,146.0,145.3,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,0.8333333333333334,0.8333333333333334,-0.5999999999999996,2,10,13.100000000000001,0.0,0,0,15,0,0,0,Enrolled
0,0,0,1,1,0,0,4,9,0,0,24,25,37,0,18,131.0,122.6,0,6,7,6,13.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,1.0,1.0,-0.6666666699999997,0,12,13.333333334999999,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,1,0,0,4,11,0,0,22,28,43,0,19,132.0,128.0,0,7,7,7,13.46714286,0,0,8,9,8,15.01111111,0,12.4,0.5,1.79,1.0,1.0,-1.5439682500000007,0,15,14.239126984999999,0.0,0,0,16,-1,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,6,7,25,42,0,18,138.0,124.9,0,7,9,7,13.2375,0,0,8,9,7,13.74285714,0,13.9,-0.3,0.79,1.0,0.875,-0.5053571399999992,1,14,13.490178570000001,-0.125,0,0,18,-1,0,1,Dropout
0,0,0,1,1,0,0,4,4,0,17,22,29,43,0,18,130.0,123.7,0,6,6,6,12.33333333,0,0,6,6,6,13.0,0,7.6,2.6,0.32,1.0,1.0,-0.6666666699999997,0,12,12.666666665000001,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,1,0,0,0,8,0,0,7,24,42,0,19,126.0,120.1,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,1.0,1.0,-2.1999999999999993,0,10,13.5,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,1,0,0,4,11,0,0,7,23,37,0,19,148.0,131.7,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0.7142857142857143,0.0,14.0,9,5,7.0,-0.7142857142857143,0,0,15,0,0,1,Dropout
0,0,0,1,0,0,0,11,9,0,18,22,29,41,0,20,130.0,133.2,5,9,15,9,11.66666667,0,2,7,8,7,11.71428571,0,7.6,2.6,0.32,1.0,1.0,-0.04761904000000072,0,16,11.69047619,0.0,0,0,23,2,0,0,Graduate
0,1,1,0,0,0,0,0,13,0,0,23,23,43,0,19,117.0,109.3,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,0.8333333333333334,0.6666666666666666,-0.5,3,9,12.25,-0.16666666666666674,2,1,16,0,0,1,Dropout
0,0,0,1,1,0,0,4,13,0,6,7,25,39,0,20,120.0,113.0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,0.8,0.8,0.6999999999999993,2,8,11.85,0.0,0,0,12,0,0,0,Graduate
0,1,1,1,0,0,0,0,14,0,0,0,9,28,0,18,153.0,157.9,0,6,6,6,14.83333333,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,1.0,1.0,0.0,0,12,14.83333333,0.0,1,1,12,0,0,0,Graduate
0,1,0,1,0,0,0,0,11,0,6,0,24,41,0,20,117.0,112.1,0,7,9,5,13.188,0,0,8,9,7,12.89285714,0,11.1,0.6,2.02,0.7142857142857143,0.875,0.29514286000000034,3,12,13.04042857,0.1607142857142857,0,0,18,-1,0,0,Enrolled
0,0,0,1,0,0,0,5,11,0,6,0,24,42,0,18,178.0,174.7,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,1.0,1.0,-0.4624999999999986,0,15,17.35625,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,17,22,29,43,0,19,129.0,128.8,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,12.66666667,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,0,14,0,6,0,24,38,0,19,116.0,110.1,0,6,8,6,12.66666667,0,0,6,10,5,12.0,0,12.4,0.5,1.79,1.0,0.8333333333333334,0.6666666699999997,1,11,12.333333334999999,-0.16666666666666663,0,0,18,0,0,0,Graduate
0,0,1,0,1,0,0,14,8,0,12,0,23,37,0,22,99.0,99.7,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,10,0,0.0,0.0,2,0,15,0,0,0,Enrolled
0,1,0,1,1,0,0,0,9,0,0,3,29,2,0,19,135.0,121.0,0,6,7,6,11.33333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,1.0,1.0,-0.16666666999999968,0,12,11.416666665000001,0.0,0,0,13,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,6,7,29,41,0,19,141.0,131.7,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,1.0,1.0,1.2737499999999997,0,15,12.968125,0.0,0,0,21,-1,0,0,Graduate
0,1,0,1,1,0,0,4,15,0,17,23,25,40,0,19,132.0,119.1,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,0.8333333333333334,0.8333333333333334,1.1999999999999993,2,10,11.4,0.0,0,0,19,0,0,0,Graduate
0,0,0,1,1,0,0,0,10,0,3,7,29,43,0,19,132.0,124.7,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,10,0,0.0,0.0,0,0,20,0,0,1,Dropout
0,0,0,1,1,0,0,4,10,0,0,22,29,2,0,20,113.0,117.2,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,0.8333333333333334,0.5,-0.4666666700000004,4,8,11.433333335,-0.33333333333333337,0,0,20,0,0,1,Dropout
0,0,0,1,0,0,0,0,8,0,12,7,22,2,0,18,134.0,128.8,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,1.0,1.0,-0.7916666699999997,0,10,13.770833334999999,0.0,0,0,19,0,0,0,Graduate
0,1,0,1,0,0,0,0,11,0,0,7,29,43,0,20,136.0,131.5,0,7,8,6,13.86333333,0,0,8,9,7,14.17857143,0,11.1,0.6,2.02,0.8571428571428571,0.875,-0.3152381000000002,2,13,14.02095238,0.017857142857142905,0,0,17,-1,0,0,Graduate
0,0,0,1,1,0,0,0,0,0,12,22,22,42,0,18,136.0,121.7,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,Enrolled
0,0,0,1,0,0,0,0,5,0,0,23,24,41,0,19,129.0,123.4,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,1.0,1.0,-1.0,0,10,12.9,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,1,0,0,4,15,0,18,23,27,40,0,18,138.0,124.7,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,0.5,0.8333333333333334,1.5,4,8,11.58333333,0.33333333333333337,0,0,21,0,0,0,Enrolled
0,0,0,1,1,0,0,0,15,0,17,22,29,43,0,18,137.0,132.8,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,1.0,0.8333333333333334,1.5333333299999996,1,11,12.566666665,-0.16666666666666663,0,0,15,0,0,0,Graduate
0,0,0,1,1,0,0,11,15,0,12,22,22,39,0,21,115.0,108.7,0,6,10,3,12.66666667,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,0.5,0.5,2.6666666699999997,6,6,11.333333334999999,0.0,0,0,22,0,0,1,Dropout
0,0,0,1,0,0,0,0,15,0,18,22,26,40,0,19,129.0,138.1,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,1.0,0.6666666666666666,0.5,2,10,11.75,-0.33333333333333337,0,0,18,0,0,1,Dropout
0,1,0,1,0,0,0,0,8,0,18,23,29,43,0,18,131.0,126.5,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,1.0,1.0,-1.200000000000001,0,10,11.2,0.0,0,0,10,0,0,0,Graduate
0,1,0,1,1,0,0,4,9,0,0,22,27,43,0,18,133.0,127.4,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,1.0,1.0,0.39285714000000027,0,12,12.05357143,0.0,0,0,15,0,0,0,Graduate
0,0,0,1,1,0,0,0,9,0,6,0,29,2,0,20,125.0,123.6,0,6,10,4,11.0,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,0.6666666666666666,1.0,-0.8333333300000003,2,10,11.416666665000001,0.33333333333333337,0,0,19,0,0,0,Graduate
0,1,0,1,0,0,0,9,2,0,0,7,26,42,0,24,120.0,122.0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,0.8333333333333334,0.8333333333333334,-1.5999999999999996,2,10,11.8,0.0,0,0,20,0,0,0,Graduate
0,0,0,1,0,0,0,0,13,0,6,0,24,1,0,19,128.0,118.2,0,6,6,6,13.16666667,0,0,6,9,6,13.0,0,10.8,1.4,1.74,1.0,1.0,0.16666666999999968,0,12,13.083333334999999,0.0,0,0,15,0,0,1,Dropout
0,1,0,1,1,0,0,0,11,0,6,22,29,41,0,18,127.0,123.9,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,1.0,0.875,0.09444445000000101,1,14,12.808333335,-0.125,0,0,21,-1,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,6,7,29,43,0,18,134.0,125.8,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,1.0,1.0,-0.43625000000000114,0,15,15.136875,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,1,0,0,4,15,0,3,3,24,38,0,21,132.0,123.3,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,0.6666666666666666,0.5,0.5,5,7,11.25,-0.16666666666666663,0,0,23,0,0,1,Dropout
0,0,0,1,0,0,0,4,13,0,0,7,25,38,0,19,124.0,124.4,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,1.0,1.0,0.0,0,10,14.2,0.0,0,0,10,0,0,0,Graduate
0,1,0,1,0,0,0,4,14,0,6,22,27,41,0,19,133.1,126.0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,1.0,1.0,-0.5,0,12,12.75,0.0,0,0,13,0,0,0,Graduate
0,0,1,1,0,0,0,9,3,0,0,22,26,40,0,47,170.0,170.0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,7,0,0.0,0.0,1,0,1,-5,1,0,Enrolled
0,0,0,1,0,0,0,4,9,0,6,7,27,42,0,19,125.0,121.5,0,6,10,5,11.66666667,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,0.8333333333333334,0.6666666666666666,0.6666666699999997,3,9,11.333333334999999,-0.16666666666666674,0,0,22,0,0,0,Graduate
0,0,0,1,0,0,0,9,11,7,7,8,1,1,0,29,130.0,130.0,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,14.25714286,0.0,0,0,16,0,1,0,Graduate
0,0,0,1,1,0,0,11,9,0,6,7,24,42,0,21,125.0,117.0,0,6,13,3,12.0,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,0.5,0.3333333333333333,0.6666666699999997,7,5,11.666666665000001,-0.16666666666666669,0,0,25,0,0,1,Dropout
0,0,0,1,1,0,0,9,5,0,17,7,29,41,0,28,130.0,130.0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,0.8,0.8,0.75,2,8,10.875,0.0,0,0,24,0,1,0,Enrolled
0,0,0,1,0,0,0,4,12,0,17,22,23,2,0,20,133.1,108.0,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,1.0,1.0,-1.1053571400000006,0,15,13.009821429999999,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,1,0,0,4,11,0,7,23,24,39,0,19,131.0,132.3,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,11.68333333,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,0,0,0,10,2,0,6,8,24,40,0,26,150.0,148.0,0,6,10,3,11.66666667,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,0.5,0.8333333333333334,-0.3333333300000003,4,8,11.833333334999999,0.33333333333333337,0,0,18,0,1,0,Graduate
0,0,1,0,1,0,0,4,10,0,17,22,29,42,0,20,125.0,122.6,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,0.6666666666666666,1.0,-1.4166666699999997,2,10,12.458333334999999,0.33333333333333337,2,0,14,0,0,1,Dropout
0,1,0,1,1,0,0,0,13,0,17,22,29,43,0,18,131.0,123.0,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,0.6,0.8,-1.8333333300000003,3,7,12.583333334999999,0.20000000000000007,0,0,12,0,0,0,Enrolled
0,0,0,1,0,0,0,9,15,0,17,7,29,39,0,27,130.0,102.5,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,1.1999999999999993,2,10,12.6,0.0,0,0,19,0,1,0,Graduate
0,0,0,1,1,0,0,0,11,0,14,19,30,44,0,20,123.0,113.3,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,0.5714285714285714,0.5714285714285714,0.0,6,8,11.95,0.0,0,0,16,0,0,1,Dropout
0,0,0,1,1,0,0,0,15,0,17,7,29,39,0,18,141.0,133.0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,0.8333333333333334,0.8333333333333334,2.0,2,10,11.4,0.0,0,0,20,0,0,1,Dropout
0,0,0,1,0,0,0,17,11,7,0,0,29,39,0,33,140.0,140.0,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,0.8571428571428571,0.75,-0.23333333000000067,3,12,14.466666665,-0.1071428571428571,0,0,18,-1,1,1,Dropout
0,0,0,1,1,0,0,11,15,0,12,0,23,37,0,35,140.0,128.3,19,21,21,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,1.0,1.0,-0.1704260600000005,0,40,12.70426065,0.0,0,0,40,2,1,0,Graduate
0,1,0,1,0,0,0,12,16,9,17,7,29,42,0,26,140.0,140.0,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,1.0,1.0,-0.5,0,12,12.91666667,0.0,0,0,14,0,1,0,Enrolled
0,0,1,0,0,0,0,9,14,5,6,7,23,38,0,27,133.1,104.0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0.8333333333333334,0.0,12.0,7,5,6.0,-0.8333333333333334,2,0,12,0,1,1,Dropout
0,0,0,0,1,0,0,5,4,0,0,22,25,39,0,19,131.0,122.3,0,6,6,6,12.16666667,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,1.0,0.0,12.16666667,6,6,6.083333335,-1.0,1,0,12,0,0,1,Dropout
0,0,0,1,0,0,0,4,10,0,0,7,24,40,0,20,143.0,135.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,0,1,0,1,0,0,5,8,0,12,15,25,41,0,20,132.0,119.1,0,5,9,3,10.0,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,0.6,0.6,-0.5714285700000001,4,6,10.285714285000001,0.0,2,0,18,0,0,1,Dropout
0,0,1,0,0,0,0,11,9,0,0,22,25,43,0,21,143.0,126.6,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,0.8,0.6666666666666666,1.5,4,12,10.75,-0.13333333333333341,2,0,30,4,0,0,Enrolled
0,1,0,1,1,0,0,4,11,0,18,0,29,38,0,18,141.0,129.0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,13.05,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,9,5,0,0,7,29,43,0,24,133.1,162.3,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0.3333333333333333,0.0,11.0,10,2,5.5,-0.3333333333333333,0,0,16,0,0,1,Dropout
0,0,0,1,1,0,0,4,4,0,0,15,24,1,0,20,148.0,163.4,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,1.0,1.0,-0.5,0,12,11.75,0.0,0,0,13,0,0,0,Graduate
0,1,0,1,0,0,0,0,10,0,6,23,29,42,0,21,125.0,121.5,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,1.0,1.0,-0.5,0,12,12.25,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,0,2,0,0,22,27,37,0,23,120.0,122.8,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,0.3333333333333333,0.2,0.0,8,3,10.0,-0.1333333333333333,0,0,25,1,0,0,Enrolled
0,0,0,1,1,0,0,9,8,0,3,15,24,37,0,24,140.0,118.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,0,1,Dropout
0,0,0,1,0,0,0,14,15,0,0,0,24,2,0,21,139.0,134.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,0,0,1,1,0,0,0,11,0,18,23,29,42,0,18,142.0,129.8,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,12.24285714,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,9,16,11,6,0,23,38,0,27,130.0,152.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,1,1,Dropout
0,0,0,1,1,0,0,5,11,0,17,22,25,39,0,18,126.0,122.8,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,12.93375,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,17,6,7,12,8,22,36,0,35,150.0,150.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,1,1,Dropout
0,0,0,1,0,0,0,0,15,0,6,7,23,42,0,18,130.0,131.8,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,11.1,0.6,2.02,1.0,1.0,-1.8571428599999997,0,14,13.5,0.0,0,0,17,0,0,0,Graduate
0,0,0,1,0,0,0,9,11,0,0,15,17,8,0,35,120.0,105.9,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,11.1,0.6,2.02,1.0,1.0,0.4833333399999997,0,6,11.575,0.0,0,0,7,0,1,0,Enrolled
0,0,0,1,1,0,0,0,5,0,0,0,24,41,0,19,138.0,132.1,0,5,9,4,13.75,0,0,5,13,4,14.33333333,2,10.8,1.4,1.74,0.8,0.8,-0.5833333300000003,2,8,14.041666665000001,0.0,0,0,22,0,0,0,Graduate
